epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,2137.34,0.6191,0.78505,1.05491,0.92347,0.91468,0.95485,0.76779,0.73373,0.70609,1.21228,0.000253024,0.000253024,0.000253024
69,2168.44,0.63776,0.79007,1.07639,0.92524,0.90258,0.95921,0.77527,0.71259,0.71465,1.18668,0.000239766,0.000239766,0.000239766
70,2200.29,0.62054,0.73841,1.06184,0.91804,0.9098,0.94123,0.77273,0.69089,0.744,1.18686,0.000226769,0.000226769,0.000226769
71,2232.24,0.58605,0.71944,1.04681,0.9421,0.9129,0.93868,0.77883,0.71426,0.6684,1.19371,0.000214046,0.000214046,0.000214046
72,2263.08,0.58881,0.73551,1.04611,0.89375,0.93791,0.93886,0.77355,0.7082,0.68983,1.19027,0.000201611,0.000201611,0.000201611
73,2294.4,0.57054,0.69905,1.04169,0.92041,0.94725,0.95221,0.78919,0.67067,0.65957,1.1654,0.000189475,0.000189475,0.000189475
74,2326.92,0.58668,0.7345,1.05733,0.89354,0.93213,0.93175,0.78772,0.67538,0.68742,1.16153,0.000177651,0.000177651,0.000177651
75,2358.48,0.59602,0.72892,1.05494,0.89507,0.92966,0.95068,0.79458,0.64377,0.66141,1.13815,0.000166149,0.000166149,0.000166149
76,2389.17,0.60194,0.75766,1.06503,0.93185,0.92788,0.95153,0.78549,0.66669,0.6219,1.17109,0.000154982,0.000154982,0.000154982
77,2421.15,0.56685,0.72763,1.03987,0.91736,0.91867,0.94123,0.77996,0.6765,0.68537,1.17186,0.000144161,0.000144161,0.000144161
78,2452.25,0.56975,0.70663,1.03022,0.93355,0.90276,0.94602,0.78496,0.68131,0.67589,1.18009,0.000133695,0.000133695,0.000133695
79,2483.81,0.57008,0.68838,1.02558,0.91459,0.92637,0.94616,0.77546,0.70117,0.66478,1.20257,0.000123596,0.000123596,0.000123596
80,2515.46,0.56032,0.65495,1.03025,0.93754,0.89367,0.94861,0.78622,0.69518,0.68054,1.2133,0.000113873,0.000113873,0.000113873
81,2548.04,0.56356,0.67379,1.03197,0.90873,0.90585,0.95199,0.79222,0.68471,0.69073,1.19275,0.000104537,0.000104537,0.000104537
82,2579.18,0.54725,0.65729,1.02451,0.91764,0.90609,0.95053,0.7919,0.67299,0.67791,1.17489,9.55951e-05,9.55951e-05,9.55951e-05
83,2610.48,0.54288,0.67444,1.0253,0.89426,0.92979,0.9503,0.7963,0.66346,0.67946,1.16487,8.70577e-05,8.70577e-05,8.70577e-05
84,2642.33,0.56626,0.70905,1.0391,0.90514,0.92534,0.95145,0.79063,0.68168,0.66787,1.17032,7.89327e-05,7.89327e-05,7.89327e-05
85,2673.21,0.55601,0.67215,1.03414,0.88983,0.92601,0.95211,0.79129,0.67291,0.66841,1.16879,7.12282e-05,7.12282e-05,7.12282e-05
86,2705.85,0.54261,0.64424,1.01227,0.91926,0.91098,0.95645,0.7976,0.67841,0.65803,1.17605,6.39518e-05,6.39518e-05,6.39518e-05
87,2739.95,0.52937,0.63425,1.00548,0.91112,0.90902,0.95443,0.79632,0.66733,0.66656,1.167,5.71106e-05,5.71106e-05,5.71106e-05
88,2773.21,0.52776,0.64285,1.01618,0.8953,0.93218,0.95712,0.79786,0.67363,0.64771,1.17782,5.07115e-05,5.07115e-05,5.07115e-05
89,2806.28,0.53365,0.64979,1.02647,0.91238,0.9295,0.95603,0.79522,0.67194,0.64043,1.17307,4.47606e-05,4.47606e-05,4.47606e-05
90,2837.76,0.53846,0.6509,1.03054,0.91061,0.92883,0.95392,0.79622,0.6696,0.65282,1.17398,3.9264e-05,3.9264e-05,3.9264e-05
91,2876.37,0.40707,0.47335,0.93174,0.88868,0.93558,0.95234,0.78813,0.66271,0.67814,1.18503,3.4227e-05,3.4227e-05,3.4227e-05
92,2906.81,0.39949,0.46199,0.92218,0.88934,0.93564,0.95296,0.78956,0.65492,0.67812,1.17061,2.96546e-05,2.96546e-05,2.96546e-05
93,2937,0.40139,0.44777,0.93995,0.89409,0.93314,0.95336,0.79013,0.66265,0.67428,1.1807,2.55513e-05,2.55513e-05,2.55513e-05
94,2967.1,0.39274,0.43238,0.93276,0.8852,0.93787,0.95616,0.79594,0.65051,0.67512,1.16427,2.19212e-05,2.19212e-05,2.19212e-05
95,2997.1,0.39126,0.44758,0.9247,0.88111,0.93787,0.95524,0.79787,0.65362,0.66407,1.16988,1.87678e-05,1.87678e-05,1.87678e-05
96,3027.08,0.38766,0.43157,0.93019,0.89893,0.92936,0.95394,0.79506,0.6534,0.66085,1.16842,1.60943e-05,1.60943e-05,1.60943e-05
97,3058.32,0.37794,0.41844,0.92109,0.88118,0.93373,0.95259,0.79604,0.65209,0.66698,1.16634,1.39032e-05,1.39032e-05,1.39032e-05
98,3088.86,0.38317,0.43186,0.92101,0.88359,0.94291,0.9554,0.79494,0.65189,0.65422,1.168,1.21968e-05,1.21968e-05,1.21968e-05
99,3119.03,0.39247,0.43101,0.92156,0.90565,0.92252,0.95743,0.79826,0.65237,0.64417,1.16884,1.09768e-05,1.09768e-05,1.09768e-05
100,3149.37,0.37187,0.41459,0.90346,0.88615,0.94308,0.95685,0.79973,0.65312,0.63632,1.17099,1.02443e-05,1.02443e-05,1.02443e-05
