epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,477.07,0.85937,0.63338,1.21404,0.87456,0.89282,0.94021,0.6759,1.09361,0.7337,1.3325,0.000367967,0.000367967,0.000367967
77,483.78,0.80759,0.59981,1.17089,0.84115,0.87778,0.89535,0.62471,1.12831,0.77691,1.38393,0.00035382,0.00035382,0.00035382
78,489.997,0.85958,0.65327,1.19768,0.86914,0.90009,0.91295,0.66234,1.10391,0.67877,1.35661,0.000339673,0.000339673,0.000339673
79,495.996,0.79738,0.60655,1.14826,0.8821,0.90115,0.91494,0.64896,1.15184,0.71657,1.3953,0.000325526,0.000325526,0.000325526
80,502.543,0.76405,0.56006,1.14068,0.88127,0.8777,0.93459,0.66558,1.06306,0.72492,1.34261,0.000311379,0.000311379,0.000311379
81,508.757,0.77419,0.565,1.1572,0.8898,0.87622,0.92356,0.67598,0.99856,0.75279,1.29666,0.000297232,0.000297232,0.000297232
82,514.821,0.75349,0.5608,1.14219,0.90573,0.84321,0.92365,0.64755,1.05877,0.79593,1.3324,0.000283085,0.000283085,0.000283085
83,521.053,0.77355,0.58816,1.13568,0.89133,0.82189,0.90448,0.63779,1.1111,0.78192,1.35574,0.000268938,0.000268938,0.000268938
84,527.54,0.77685,0.56914,1.16516,0.90367,0.86695,0.90604,0.62662,1.16341,0.8198,1.39551,0.000254791,0.000254791,0.000254791
85,533.647,0.73667,0.53952,1.11657,0.88429,0.862,0.89983,0.6269,1.12497,0.83099,1.37824,0.000240644,0.000240644,0.000240644
86,539.744,0.69891,0.52582,1.09324,0.85843,0.86287,0.9108,0.64537,1.10039,0.8018,1.40305,0.000226497,0.000226497,0.000226497
87,546.4,0.73564,0.54292,1.11961,0.85224,0.87593,0.92214,0.62974,1.09013,0.80556,1.3855,0.000212349,0.000212349,0.000212349
88,552.528,0.70839,0.54678,1.10804,0.90011,0.8962,0.9272,0.61969,1.14963,0.7762,1.41691,0.000198202,0.000198202,0.000198202
89,558.459,0.72028,0.51498,1.13709,0.92516,0.89899,0.94852,0.65746,1.1323,0.71072,1.38844,0.000184055,0.000184055,0.000184055
90,565.056,0.67635,0.50788,1.10471,0.93245,0.9123,0.96234,0.67412,1.10904,0.68653,1.35755,0.000169908,0.000169908,0.000169908
91,578.249,0.65785,0.44707,1.08501,0.90114,0.85461,0.92113,0.65379,1.09245,0.7563,1.34876,0.000155761,0.000155761,0.000155761
92,584.188,0.62969,0.42763,1.06946,0.80774,0.90001,0.87498,0.62742,1.068,0.83672,1.34457,0.000141614,0.000141614,0.000141614
93,590.44,0.64452,0.41425,1.08045,0.87747,0.8679,0.87812,0.63364,1.10241,0.81623,1.39327,0.000127467,0.000127467,0.000127467
94,596.604,0.61237,0.39933,1.04115,0.94982,0.83939,0.89563,0.64346,1.10414,0.78249,1.39583,0.00011332,0.00011332,0.00011332
95,602.552,0.5746,0.39102,1.03351,0.94221,0.80725,0.9099,0.66141,1.05745,0.74024,1.35224,9.91726e-05,9.91726e-05,9.91726e-05
96,608.653,0.58792,0.39413,1.03841,0.91923,0.83554,0.91168,0.65706,1.04975,0.742,1.36228,8.50255e-05,8.50255e-05,8.50255e-05
97,615.057,0.55753,0.37601,1.03822,0.8669,0.87145,0.89205,0.64905,1.06045,0.75151,1.37668,7.08784e-05,7.08784e-05,7.08784e-05
98,621.136,0.56836,0.38959,1.05054,0.88944,0.86695,0.90381,0.64742,1.07403,0.78211,1.392,5.67313e-05,5.67313e-05,5.67313e-05
99,627.46,0.55537,0.36357,1.02263,0.9037,0.87776,0.90093,0.64821,1.05306,0.75154,1.37615,4.25842e-05,4.25842e-05,4.25842e-05
100,633.978,0.5567,0.35908,1.02669,0.88672,0.86695,0.9024,0.64239,1.05811,0.75997,1.37332,2.84371e-05,2.84371e-05,2.84371e-05
